listing_id;facade_image;external_facing;postal_code;construction_year;price
https://duproprio.com/fr/laurentides/blainville/maison-a-vendre/hab-18-rue-leopold-besner-763047;['facade-maison-a-vendre-blainville-quebec-province-1600-7876060.jpg'];['Brique', 'Clin de vinyle'];J7C 5Z7;2005;400000
https://duproprio.com/fr/quebec-rive-nord/charlesbourg/maison-a-vendre/hab-689-rue-du-calvados-722746;['cour-arriere-maison-a-vendre-charlesbourg-quebec-province-1600-7877684.jpg', 'facade-en-ete-maison-a-vendre-charlesbourg-quebec-province-1600-7877681.jpg', 'cour-arriere-maison-a-vendre-charlesbourg-quebec-province-1600-7877713.jpg', 'facade-en-ete-maison-a-vendre-charlesbourg-quebec-province-1600-7877680.jpg', 'cour-arriere-maison-a-vendre-charlesbourg-quebec-province-1600-7877682.jpg'];['Clin de vinyle'];G2N 0H4;2010;380000
https://duproprio.com/fr/lanaudiere/terrebonne/jumele-a-vendre/hab-1555-rue-saint-laurent-765349;['facade-jumele-a-vendre-terrebonne-quebec-province-1600-7888508.jpg', 'facade-jumele-a-vendre-terrebonne-quebec-province-1600-7888528.jpg'];['Aluminium', 'Brique'];J6X 1Z6;1979;249999
https://duproprio.com/fr/montreal/rosemont-la-petite-patrie/condo-a-vendre/hab-6920-23e-avenue-765829;[];None;H1T 4C5;2003;288000
https://duproprio.com/fr/laurentides/blainville/condo-a-vendre/hab-69-38e-avenue-ouest-765494;['batisse-condo-a-vendre-blainville-quebec-province-1600-7887794.jpg', 'balcon-arriere-condo-a-vendre-blainville-quebec-province-1600-7887893.jpg'];['Brique', 'Clin de vinyle'];J7C 0J5;2011;199900
https://duproprio.com/fr/quebec-rive-nord/limoilou/bungalow-a-vendre/hab-2981-avenue-des-cerisiers-765760;['facade-maison-a-vendre-limoilou-quebec-province-1600-7886620.jpg', 'arriere-maison-a-vendre-limoilou-quebec-province-1600-7886457.jpg'];['Clin de vinyle'];G1L 3X3;1958;247000
https://duproprio.com/fr/outaouais/cantley/bungalow-a-vendre/hab-66-chemin-denis-745636;['cour-arriere-maison-a-vendre-cantley-quebec-province-1600-7360414.jpg', 'balcon-avant-maison-a-vendre-cantley-quebec-province-1600-7374873.jpg'];['Brique', 'Pierre'];J8V 3J5;1999;585000
https://duproprio.com/fr/montreal/villeray-st-michel-parc-extension/bungalow-a-vendre/hab-7760-rue-cartier-765256;['facade-maison-a-vendre-villeray-st-michel-parc-extension-quebec-province-1600-7874030.jpg', 'facade-maison-a-vendre-villeray-st-michel-parc-extension-quebec-province-1600-7873995.jpg', 'cour-arriere-maison-a-vendre-villeray-st-michel-parc-extension-quebec-province-1600-7873879.jpg', 'balcon-maison-a-vendre-villeray-st-michel-parc-extension-quebec-province-1600-7873878.jpg'];['Brique'];H2E 2J9;1952;369000
https://duproprio.com/fr/montreal/ville-marie-centre-ville-et-vieux-mtl/condo-a-vendre/hab-211-1700-avenue-papineau-763478;[];['Brique'];H2K 4H9;1985;173000
https://duproprio.com/fr/monteregie-rive-sud-montreal/boucherville/bungalow-a-vendre/hab-143-rue-philippe-musseaux-765446;['cour-arriere-maison-a-vendre-boucherville-quebec-province-1600-7877212.jpg', 'cour-arriere-maison-a-vendre-boucherville-quebec-province-1600-7877208.jpg', 'facade-en-ete-maison-a-vendre-boucherville-quebec-province-1600-7877207.jpg'];['Aluminium', 'Brique', 'Pierre'];J4B 2M4;1966;450000
https://duproprio.com/fr/outaouais/gatineau/condo-a-vendre/hab-9-200-boulevard-de-lhopital-764085;[];['Brique'];J8T 8J6;1992;154900
https://duproprio.com/fr/estrie/bromont/condo-a-vendre/hab-201-510-rue-de-bagot-630753;['facade-en-ete-condo-a-vendre-bromont-quebec-province-1600-7719018.jpg', 'balcon-arriere-condo-a-vendre-bromont-quebec-province-1600-7719007.jpg'];['Bois', 'Canexel', 'Simili-Pierre'];J2L 2C3;2009;374000
https://duproprio.com/fr/laval/laval-des-rapides/condo-a-vendre/hab-202-651-rue-robert-elie-764436;['balcon-arriere-condo-a-vendre-laval-des-rapides-quebec-province-1600-7860112.jpg', 'batisse-condo-a-vendre-laval-des-rapides-quebec-province-1600-7860117.jpg'];['Aluminium', 'Béton', 'Brique'];H7N 3Y9;2012;285000
https://duproprio.com/fr/lanaudiere/terrebonne/bungalow-a-vendre/hab-215-8e-avenue-763126;[];['Béton', 'Pierre'];J6Y 1P5;None;269000
https://duproprio.com/fr/quebec-rive-nord/lebourgneuf/condo-a-vendre/hab-505-2355-rue-de-bogota-730058;[];['Aluminium', 'Fibrociment', 'Pierre'];G2C 0E9;2011;528500
https://duproprio.com/fr/outaouais/gatineau/bungalow-a-vendre/hab-31-rue-lacombe-752167;['facade-maison-a-vendre-gatineau-quebec-province-1600-7525372.jpg', 'cour-arriere-maison-a-vendre-gatineau-quebec-province-1600-7525399.jpg', 'cour-arriere-maison-a-vendre-gatineau-quebec-province-1600-7525398.jpg', 'facade-maison-a-vendre-gatineau-quebec-province-1600-7525371.jpg', 'facade-maison-a-vendre-gatineau-quebec-province-1600-7525402.jpg', 'arriere-maison-a-vendre-gatineau-quebec-province-1600-7525400.jpg'];['Clin de vinyle', 'Pierre'];J8R 1T7;None;305000
https://duproprio.com/fr/montreal/cote-des-neiges-notre-dame-de-grace/condo-a-vendre/hab-3604-av-prudhomme-763882;[];['Brique'];H4A 3H4;1915;449000
https://duproprio.com/fr/laurentides/ste-therese/condo-a-vendre/hab-102-150-rue-marcel-de-la-sablo-764499;['facade-condo-a-vendre-ste-therese-quebec-province-1600-7877073.jpg', 'facade-en-ete-condo-a-vendre-ste-therese-quebec-province-1600-7877095.jpg'];['Brique'];J7E 0A3;2009;199900
https://duproprio.com/fr/laurentides/boisbriand/bungalow-a-vendre/hab-2924-rue-boiselle-765370;['facade-maison-a-vendre-boisbriand-quebec-province-1600-7888454.jpg', 'cour-arriere-maison-a-vendre-boisbriand-quebec-province-1600-7888456.jpg', 'cour-arriere-maison-a-vendre-boisbriand-quebec-province-1600-7888452.jpg', 'cour-arriere-maison-a-vendre-boisbriand-quebec-province-1600-7888453.jpg'];['Aluminium', 'Brique'];J7H 1K6;1989;314500
https://duproprio.com/fr/quebec-rive-nord/saint-roch/condo-a-vendre/hab-3-309-rue-du-pont-764631;['balcon-arriere-condo-a-vendre-saint-roch-quebec-province-1600-7884342.jpg', 'facade-condo-a-vendre-saint-roch-quebec-province-1600-7885108.jpg'];['Brique', 'Fibrociment', 'Stuc'];G1K 6M2;1900;158000
https://duproprio.com/fr/lanaudiere/mascouche/bungalow-a-vendre/hab-1413-rue-pine-765689;['facade-maison-a-vendre-mascouche-quebec-province-1600-7886731.jpg', 'facade-maison-a-vendre-mascouche-quebec-province-1600-7886738.jpg'];['Brique', 'Clin de vinyle'];J7L 2M2;None;389900
https://duproprio.com/fr/montreal/pointe-aux-trembles-montreal-est/condo-a-vendre/hab-12-12815-rue-ubald-paquin-763025;['balcon-condo-a-vendre-pointe-aux-trembles-quebec-province-1600-7851961.jpg'];['Brique'];H1A 5H9;1987;169900
https://duproprio.com/fr/quebec-rive-nord/ste-brigitte-de-laval/bungalow-a-vendre/hab-9-rue-saint-emile-765783;['facade-maison-a-vendre-ste-brigitte-de-laval-quebec-province-1600-7889329.jpg', 'arriere-maison-a-vendre-ste-brigitte-de-laval-quebec-province-1600-7889327.jpg', 'facade-maison-a-vendre-ste-brigitte-de-laval-quebec-province-1600-7889288.jpg'];['Acier', 'Acrylique', 'Smart Panel'];G0A 3K0;2014;389000
https://duproprio.com/fr/bas-saint-laurent/rimouski/bungalow-a-vendre/hab-332-rue-dube-759812;[];['Brique'];G5L 4W7;1974;197500
https://duproprio.com/fr/portneuf/donnacona/bungalow-a-vendre/hab-606-av-jacques-cartier-761831;['facade-maison-a-vendre-donnacona-quebec-province-1600-7773623.jpg', 'cour-arriere-maison-a-vendre-donnacona-quebec-province-1600-7773620.jpg'];['Agrégat', 'Béton', 'Pierre'];G3M 2E8;1977;292000
https://duproprio.com/fr/quebec-rive-nord/beauport/condo-a-vendre/hab-458-rue-de-la-parmentiere-765151;['facade-condo-a-vendre-beauport-quebec-province-1600-7879557.jpg', 'balcon-arriere-condo-a-vendre-beauport-quebec-province-1600-7879556.jpg'];['Brique', 'Fibrociment'];G1C 0C5;2007;171500
https://duproprio.com/fr/bas-saint-laurent/rimouski/jumele-a-vendre/hab-123-rue-fernand-seguin-765130;['facade-jumele-a-vendre-rimouski-quebec-province-1600-7874370.jpg'];['Brique', 'Clin de vinyle'];G5M 0W1;None;239900
https://duproprio.com/fr/laurentides/riviere-rouge/bungalow-a-vendre/hab-2126-chemin-du-lac-jaune-765691;['facade-maison-a-vendre-riviere-rouge-quebec-province-1600-7887163.jpg', 'balcon-avant-maison-a-vendre-riviere-rouge-quebec-province-1600-7887135.jpg', 'balcon-arriere-maison-a-vendre-riviere-rouge-quebec-province-1600-7887133.jpg'];['Clin de vinyle'];J0T 1T0;2002;340000
https://duproprio.com/fr/montreal/lile-des-soeurs/condo-a-vendre/hab-2210-199-rue-de-la-rotonde-763347;['facade-condo-a-vendre-ile-des-soeurs-quebec-province-1600-7836453.jpg'];None;H3E 0C1;2013;345000
https://duproprio.com/fr/quebec-rive-nord/st-emile/maison-a-vendre/hab-2127-rue-des-pleiades-678774;['facade-maison-a-vendre-st-emile-quebec-province-1600-7879675.jpg', 'cour-arriere-maison-a-vendre-st-emile-quebec-province-1600-7879700.jpg', 'cour-arriere-maison-a-vendre-st-emile-quebec-province-1600-7879678.jpg', 'cour-arriere-maison-a-vendre-st-emile-quebec-province-1600-7879705.jpg', 'cour-arriere-maison-a-vendre-st-emile-quebec-province-1600-7879677.jpg', 'facade-maison-a-vendre-st-emile-quebec-province-1600-7879706.jpg'];['Clin de vinyle', 'Pierre'];G3E 2J8;2007;385000
https://duproprio.com/fr/laurentides/boisbriand/maison-en-rangee-de-ville-a-vendre/hab-3750-rue-des-francs-bourgois-p-765368;['facade-maison-en-rangee-de-ville-a-vendre-boisbriand-quebec-province-1600-7888408.jpg'];['Brique'];J7H 0G3;None;31587199
https://duproprio.com/fr/laurentides/blainville/maison-a-vendre/hab-58-rue-paul-albert-le-laurier--766014;['facade-maison-neuve-a-vendre-blainville-quebec-province-1600-7886265.jpg', 'facade-maison-neuve-a-vendre-blainville-quebec-province-1600-7886266.jpg', 'arriere-maison-neuve-a-vendre-blainville-quebec-province-1600-7886273.jpg'];['Pierre'];J7E 4H5;2012;399900
https://duproprio.com/fr/laurentides/blainville/maison-a-vendre/hab-60-rue-paul-albert-le-tilleul--766015;['facade-maison-neuve-a-vendre-blainville-quebec-province-1600-7886324.jpg', 'vue-d-ensemble-maison-neuve-a-vendre-blainville-quebec-province-1600-7886329.jpg'];None;J7E 4H5;2012;375000
https://duproprio.com/fr/quebec-rive-sud/st-nicolas/maison-a-vendre/hab-1515-rue-de-letoile-secteur-ro-718161;['facade-maison-neuve-a-vendre-st-nicolas-quebec-province-1600-7882399.jpg'];['Acier', 'Aluminium', 'Fibrociment', 'Pierre'];G7A 0T2;2017;461500
https://duproprio.com/fr/monteregie-rive-sud-montreal/st-hubert-longueuil/maison-a-vendre/hab-7252-rue-du-muguet-682835;['facade-en-ete-maison-a-vendre-st-hubert-longueuil-quebec-province-1600-6895825.jpg'];['Brique'];J3Y 9B3;2002;499900
https://duproprio.com/fr/quebec-rive-nord/lac-beauport/maison-a-vendre/hab-22-chemin-des-epinettes-par-co-702255;['facade-maison-neuve-a-vendre-lac-beauport-quebec-province-1600-6129929.jpg'];['Bois', 'Fibrociment', 'Pierre'];;2016;434500
https://duproprio.com/fr/quebec-rive-nord/val-belair/condo-a-vendre/hab-rue-des-herbes-sauvages-548763;['balcon-condo-a-vendre-val-belair-quebec-province-1600-7881958.jpg', 'facade-condo-a-vendre-val-belair-quebec-province-1600-7881927.jpg'];['Brique', 'Canexel'];G3J 0L1;2017;119900
https://duproprio.com/fr/laurentides/mirabel-domaine-vert-nord/bungalow-a-vendre/hab-11725-rue-gilles-villeneuve-765193;['cour-arriere-maison-a-vendre-mirabel-domaine-vert-nord-quebec-province-1600-7871810.jpg', 'balcon-arriere-maison-a-vendre-mirabel-domaine-vert-nord-quebec-province-1600-7871809.jpg', 'cour-arriere-maison-a-vendre-mirabel-domaine-vert-nord-quebec-province-1600-7871788.jpg', 'vue-avant-maison-a-vendre-mirabel-domaine-vert-nord-quebec-province-1600-7871787.jpg'];['Brique', 'Clin de vinyle'];J7J 2N3;2003;325000
https://duproprio.com/fr/lanaudiere/lassomption/maison-a-vendre/hab-15-rue-claude-763268;['amenagement-paysager-maison-a-un-etage-et-demi-a-vendre-lassomption-quebec-province-1600-7853228.jpg', 'arriere-maison-a-un-etage-et-demi-a-vendre-lassomption-quebec-province-1600-7853232.jpg', 'arriere-maison-a-un-etage-et-demi-a-vendre-lassomption-quebec-province-1600-7853221.jpg', 'arriere-maison-a-un-etage-et-demi-a-vendre-lassomption-quebec-province-1600-7853220.jpg'];['Bois', 'Brique'];J5W 4Y5;1976;320000
https://duproprio.com/fr/quebec-rive-nord/beauport/condo-a-vendre/hab-16-121-rue-francheville-731863;[];['Brique'];G1E 7A9;2012;199900
https://duproprio.com/fr/laurentides/ste-agathe-des-monts/maison-a-vendre/hab-1085-a-1085-rue-des-huards-764404;[];['Brique', 'Canexel', 'Bardeaux de cèdre'];J8C 0H1;2016;379900
https://duproprio.com/fr/lanaudiere/terrebonne-lachenaie/condo-a-vendre/hab-103-667-montee-des-pionniers-765501;[];None;J6V 1T7;2005;182500
https://duproprio.com/fr/estrie/ascot-corner/bungalow-a-vendre/hab-6700-chemin-de-westleyville-765710;['facade-maison-a-vendre-ascot-corner-quebec-province-1600-7888272.jpg', 'facade-maison-a-vendre-ascot-corner-quebec-province-1600-7888273.jpg', 'arriere-maison-a-vendre-ascot-corner-quebec-province-1600-7888275.jpg'];['Aluminium', 'Brique', 'Bardeaux de cèdre'];J0B 1A0;1973;179900
https://duproprio.com/fr/lanaudiere/st-felix-de-valois/bungalow-a-vendre/hab-1190-rue-bissonnette-764337;['facade-en-ete-maison-a-vendre-st-felix-de-valois-quebec-province-1600-7888505.jpg', 'cour-arriere-maison-a-vendre-st-felix-de-valois-quebec-province-1600-7888504.jpg', 'facade-en-ete-maison-a-vendre-st-felix-de-valois-quebec-province-1600-7888472.jpg', 'balcon-arriere-maison-a-vendre-st-felix-de-valois-quebec-province-1600-7888503.jpg'];['Brique', 'Clin de vinyle'];J0K 2M0;2016;198500
https://duproprio.com/fr/montreal/ahuntsic-cartierville/bungalow-a-vendre/hab-6933-place-de-nevers-764608;['vue-d-ensemble-maison-a-vendre-ahuntsic-cartierville-quebec-province-1600-7878946.jpg', 'facade-maison-a-vendre-ahuntsic-cartierville-quebec-province-1600-7878926.jpg', 'arriere-maison-a-vendre-ahuntsic-cartierville-quebec-province-1600-7878924.jpg', 'facade-maison-a-vendre-ahuntsic-cartierville-quebec-province-1600-7878927.jpg', 'vue-d-ensemble-maison-a-vendre-ahuntsic-cartierville-quebec-province-1600-7878943.jpg', 'vue-d-ensemble-maison-a-vendre-ahuntsic-cartierville-quebec-province-1600-7878947.jpg'];None;H4K 1E4;None;549000
https://duproprio.com/fr/laurentides/st-adolphe-dhoward/bungalow-a-vendre/hab-140-6e-avenue-703419;[];None;J0T 1B0;None;129000
https://duproprio.com/fr/monteregie-ouest/vaudreuil-dorion/maison-a-vendre/hab-211-rue-jacques-plantes-766101;['facade-maison-a-vendre-vaudreuil-dorion-quebec-province-1600-7888129.jpg'];['Brique'];J7V 0A8;2012;579000
https://duproprio.com/fr/quebec-rive-nord/charlesbourg/maison-a-vendre/hab-7892-le-trait-carre-est-765195;['cour-arriere-maison-a-vendre-charlesbourg-quebec-province-1600-7887479.jpg', 'cour-arriere-maison-a-vendre-charlesbourg-quebec-province-1600-7880832.jpg', 'vue-arriere-maison-a-vendre-charlesbourg-quebec-province-1600-7880841.jpg', 'vue-avant-maison-a-vendre-charlesbourg-quebec-province-1600-7880834.jpg', 'vue-arriere-maison-a-vendre-charlesbourg-quebec-province-1600-7880833.jpg', 'vue-arriere-maison-a-vendre-charlesbourg-quebec-province-1600-7880839.jpg', 'balcon-arriere-maison-a-vendre-charlesbourg-quebec-province-1600-7880826.jpg', 'balcon-avant-maison-a-vendre-charlesbourg-quebec-province-1600-7887924.jpg', 'vue-avant-maison-a-vendre-charlesbourg-quebec-province-1600-7880837.jpg'];['Clin de vinyle', 'Simili-Pierre'];G1H 2Z2;1949;235000
https://duproprio.com/fr/montreal/ahuntsic-cartierville/condo-a-vendre/hab-341-10150-place-de-lacadie-766080;['facade-condo-a-vendre-ahuntsic-cartierville-quebec-province-1600-7887775.jpg'];None;H4N 0C5;None;264800
https://duproprio.com/fr/quebec-rive-nord/beaupre/jumele-a-vendre/hab-32-rue-du-gros-vallon-763458;['vue-d-ensemble-jumele-a-vendre-beaupre-quebec-province-1600-7853856.jpg', 'balcon-arriere-jumele-a-vendre-beaupre-quebec-province-1600-7853869.jpg', 'vue-avant-jumele-a-vendre-beaupre-quebec-province-1600-7853857.jpg'];['Bois'];G0A 1E0;2011;368000
https://duproprio.com/fr/laurentides/mirabel-domaine-vert-nord/maison-a-vendre/hab-16-460-rue-calixa-lavallee-580319;['facade-maison-neuve-a-vendre-mirabel-domaine-vert-nord-quebec-province-1600-4501713.jpg'];['Brique', 'Clin de vinyle'];J7J 0R2;2013;480000
https://duproprio.com/fr/quebec-rive-nord/montcalm/maison-a-vendre/hab-1045-avenue-de-bougainville-764471;['facade-en-ete-maison-a-paliers-multiples-a-vendre-montcalm-quebec-province-1600-7841361.jpg', 'facade-maison-a-paliers-multiples-a-vendre-montcalm-quebec-province-1600-7841391.jpg', 'facade-maison-a-paliers-multiples-a-vendre-montcalm-quebec-province-1600-7841362.jpg'];['Brique'];G1S 3A9;1923;1770000
https://duproprio.com/fr/estrie/granby/condo-a-vendre/hab-292-rue-de-strasbourg-747371;['facade-condo-a-vendre-granby-quebec-province-1600-7447584.jpg', 'balcon-condo-a-vendre-granby-quebec-province-1600-7447599.jpg'];['Béton', 'Bois', 'Pierre'];J2H 0B6;2008;175000
https://duproprio.com/fr/monteregie-rive-sud-montreal/boucherville/bungalow-a-vendre/hab-804-rue-louis-normandin-758070;[];['Brique'];J4B 3X3;1965;335000
https://duproprio.com/fr/lanaudiere/repentigny/maison-a-vendre/hab-1287-rue-van-gogh-765454;[];['Aluminium', 'Pierre'];J5Y 4E6;2007;345000
https://duproprio.com/fr/quebec-rive-nord/neufchatel/bungalow-a-vendre/hab-10825-rue-maurice-proulx-729000;['cour-arriere-maison-a-vendre-neufchatel-quebec-province-1600-7122883.jpg', 'facade-maison-a-vendre-neufchatel-quebec-province-1600-7124206.jpg', 'facade-maison-a-vendre-neufchatel-quebec-province-1600-7125250.jpg', 'facade-maison-a-vendre-neufchatel-quebec-province-1600-7122885.jpg', 'cour-arriere-maison-a-vendre-neufchatel-quebec-province-1600-7122884.jpg'];['Brique', 'Pierre'];G2A 2A3;1975;469900
https://duproprio.com/fr/gaspesie-iles-de-la-madeleine/ste-anne-des-monts/bungalow-a-vendre/hab-638-1re-avenue-ouest-763691;['facade-maison-a-vendre-ste-anne-des-monts-quebec-province-1600-7880656.jpg', 'cour-arriere-maison-a-vendre-ste-anne-des-monts-quebec-province-1600-7880657.jpg'];['Clin de vinyle'];G4V 1H5;1975;144900
https://duproprio.com/fr/montreal/pointe-aux-trembles-montreal-est/bungalow-a-vendre/hab-14-34e-avenue-764849;['facade-en-ete-maison-a-vendre-pointe-aux-trembles-quebec-province-1600-7886240.jpg', 'cour-arriere-maison-a-vendre-pointe-aux-trembles-quebec-province-1600-7868712.jpg', 'facade-maison-a-vendre-pointe-aux-trembles-quebec-province-1600-7864194.jpg', 'facade-maison-a-vendre-pointe-aux-trembles-quebec-province-1600-7868658.jpg', 'balcon-arriere-maison-a-vendre-pointe-aux-trembles-quebec-province-1600-7868714.jpg'];['Aluminium', 'Bois', 'Brique'];H1A 4M2;1983;380000
https://duproprio.com/fr/mauricie/trois-rivieres-trois-rivieres-ouest/bungalow-a-vendre/hab-460-boulevard-mauricien-765088;['facade-en-ete-maison-a-vendre-trois-rivieres-trois-rivieres-ouest-quebec-province-1600-7887342.jpg', 'arriere-maison-a-vendre-trois-rivieres-trois-rivieres-ouest-quebec-province-1600-7887370.jpg'];['Aluminium', 'Brique'];G9B 1G2;1958;159000
https://duproprio.com/fr/monteregie-rive-sud-montreal/st-mathias-sur-richelieu/maison-a-vendre/hab-78-chemin-des-patriotes-736869;['cour-arriere-maison-a-vendre-st-mathias-sur-richelieu-quebec-province-1600-7887793.jpg', 'facade-maison-a-vendre-st-mathias-sur-richelieu-quebec-province-1600-7887790.jpg', 'facade-maison-a-vendre-st-mathias-sur-richelieu-quebec-province-1600-7476112.jpg'];['Canexel'];J3L 6B6;2013;580000
https://duproprio.com/fr/estrie/bromont/maison-a-vendre/hab-307-rue-des-patriotes-636919;['facade-maison-a-vendre-bromont-quebec-province-1600-7890912.jpg', 'cour-arriere-maison-a-vendre-bromont-quebec-province-1600-7890917.jpg', 'cour-arriere-maison-a-vendre-bromont-quebec-province-1600-7890918.jpg'];['Fibrociment'];J2L 3J2;2005;455000
https://duproprio.com/fr/laurentides/mont-laurier/bungalow-a-vendre/hab-858-rue-du-docteur-gustave-roy-763506;['vue-arriere-maison-a-vendre-mont-laurier-quebec-province-1600-7836712.jpg', 'vue-arriere-maison-a-vendre-mont-laurier-quebec-province-1600-7836715.jpg', 'facade-maison-a-vendre-mont-laurier-quebec-province-1600-7836741.jpg'];['Brique', 'Canexel'];J9L 3S8;1987;224900
https://duproprio.com/fr/quebec-rive-nord/fossambault-sur-le-lac/maison-a-vendre/hab-18-rue-de-la-pointe-aux-bleuet-545368;['facade-maison-a-vendre-fossambault-sur-le-lac-quebec-province-1600-5416546.jpg', 'facade-maison-a-vendre-fossambault-sur-le-lac-quebec-province-1600-5501073.jpg'];['Bois'];G3N 0C3;2012;879000
https://duproprio.com/fr/gaspesie-iles-de-la-madeleine/gaspe/maison-a-vendre/hab-42-rue-de-lenvol-765182;['facade-maison-a-un-etage-et-demi-a-vendre-gaspe-quebec-province-1600-7888062.jpg'];['Bois'];G4X 3C4;2012;265000
https://duproprio.com/fr/laurentides/blainville/condo-a-vendre/hab-304-1243-boul-du-cure-labelle-762734;['batisse-condo-a-vendre-blainville-quebec-province-1600-7836191.jpg', 'balcon-arriere-condo-a-vendre-blainville-quebec-province-1600-7836156.jpg', 'balcon-avant-condo-a-vendre-blainville-quebec-province-1600-7836160.jpg'];['Brique'];J7C 2N6;2012;239500
https://duproprio.com/fr/mauricie/shawinigan-grand-mere/bungalow-a-vendre/hab-80-chemin-du-domaine-saint-mau-765667;[];['Aluminium', 'Brique'];G9T 7J3;2006;540000
https://duproprio.com/fr/monteregie-rive-sud-montreal/longueuil/maison-a-vendre/hab-1332-rue-adoncour-764165;['vue-arriere-maison-a-vendre-longueuil-quebec-province-1600-7856384.jpg', 'cour-arriere-maison-a-vendre-longueuil-quebec-province-1600-7856408.jpg', 'facade-maison-a-vendre-longueuil-quebec-province-1600-7856409.jpg', 'facade-maison-a-vendre-longueuil-quebec-province-1600-7856383.jpg'];['Clin de vinyle'];J4J 5L3;1991;315000
https://duproprio.com/fr/montreal/villeray-st-michel-parc-extension/condo-a-vendre/hab-8055-avenue-casgrain-765837;['facade-condo-a-vendre-villeray-st-michel-parc-extension-quebec-province-1600-7890982.jpg'];None;H2R 1Z4;None;235000
https://duproprio.com/fr/outaouais/gatineau/bungalow-a-vendre/hab-19-rue-de-porneuf-764682;[];['Brique', 'Clin de vinyle'];J8P 7S7;2006;287900
https://duproprio.com/fr/outaouais/gatineau-aylmer/jumele-a-vendre/hab-57-impasse-de-lexcursion-765035;['facade-jumele-a-vendre-gatineau-aylmer-quebec-province-1600-7891137.jpg'];['Brique', 'Clin de vinyle'];J9H 6L9;2006;282900
https://duproprio.com/fr/montreal/saint-laurent/maison-en-rangee-de-ville-a-vendre/hab-2223-des-monteregiennes-zac3-765662;['facade-maison-en-rangee-de-ville-a-vendre-st-laurent-quebec-province-1600-7890801.jpg'];None;H4R 1V9;None;659900
https://duproprio.com/fr/laurentides/mirabel-st-augustin/condo-a-vendre/hab-605-14400-rue-des-saules-766025;['facade-en-ete-condo-a-vendre-mirabel-st-augustin-quebec-province-1600-7890489.jpg'];['Brique', 'Clin de vinyle'];J7N 0T5;2014;161000
https://duproprio.com/fr/quebec-rive-nord/ste-brigitte-de-laval/maison-a-vendre/hab-30-rue-rivemont-748792;['vue-arriere-maison-a-vendre-ste-brigitte-de-laval-quebec-province-1600-7463780.jpg', 'vue-arriere-maison-a-vendre-ste-brigitte-de-laval-quebec-province-1600-7463782.jpg', 'facade-en-ete-maison-a-vendre-ste-brigitte-de-laval-quebec-province-1600-7463786.jpg'];['Bois'];G0A 3K0;2004;336000
https://duproprio.com/fr/chaudiere-appalaches/st-apollinaire/jumele-a-vendre/hab-122-rue-moreau-765079;['facade-en-ete-jumele-a-vendre-st-apollinaire-quebec-province-1600-7890392.jpg', 'balcon-arriere-jumele-a-vendre-st-apollinaire-quebec-province-1600-7890393.jpg'];['Canexel', 'Pierre'];G0S 2E0;2015;241000
https://duproprio.com/fr/montreal/riviere-des-prairies/condo-a-vendre/hab-a-8904-boulevard-perras-715716;['vue-d-ensemble-condo-a-vendre-rivieres-des-prairies-quebec-province-1600-6564723.jpg', 'vue-d-ensemble-condo-a-vendre-rivieres-des-prairies-quebec-province-1600-6564721.jpg', 'facade-condo-a-vendre-rivieres-des-prairies-quebec-province-1600-6564715.jpg', 'balcon-arriere-condo-a-vendre-rivieres-des-prairies-quebec-province-1600-6564716.jpg', 'facade-condo-a-vendre-rivieres-des-prairies-quebec-province-1600-6564714.jpg', 'balcon-avant-condo-a-vendre-rivieres-des-prairies-quebec-province-1600-6564770.jpg', 'vue-d-ensemble-condo-a-vendre-rivieres-des-prairies-quebec-province-1600-6564717.jpg'];['Brique'];H1E 5X7;2008;194900
https://duproprio.com/fr/quebec-rive-sud/st-nicolas/maison-a-vendre/hab-660-route-marie-victorin-zone--766252;['facade-maison-neuve-a-vendre-st-nicolas-quebec-province-1600-7892281.jpg'];['Bois', 'Fibrociment'];G7A 3P9;None;482000
https://duproprio.com/fr/quebec-rive-nord/charlesbourg/maison-a-vendre/hab-653-rue-du-calvados-764417;['cour-arriere-maison-a-vendre-charlesbourg-quebec-province-1600-7873176.jpg', 'facade-en-ete-maison-a-vendre-charlesbourg-quebec-province-1600-7873204.jpg'];None;G2N 0H4;2010;415000
https://duproprio.com/fr/quebec-rive-nord/charlesbourg/condo-a-vendre/hab-1074-rue-de-la-souveraine-737402;['facade-condo-a-vendre-charlesbourg-quebec-province-1600-7622517.jpg', 'balcon-arriere-condo-a-vendre-charlesbourg-quebec-province-1600-7613425.jpg'];['Brique', 'Clin de vinyle'];G2L 3M3;2006;219900
https://duproprio.com/fr/quebec-rive-nord/st-jean-baptiste/condo-a-vendre/hab-3-295-rue-lavigeur-763318;['facade-condo-a-vendre-st-jean-baptiste-quebec-province-1600-7884230.jpg'];['Brique'];G1R 1B1;1956;257000
https://duproprio.com/fr/lanaudiere/terrebonne-lachenaie/maison-a-vendre/hab-2504-rue-de-lile-des-lys-764866;['facade-maison-a-paliers-multiples-a-vendre-terrebonne-lachenaie-quebec-province-1600-7862857.jpg', 'vue-d-ensemble-maison-a-paliers-multiples-a-vendre-terrebonne-lachenaie-quebec-province-1600-7862880.jpg', 'cour-arriere-maison-a-paliers-multiples-a-vendre-terrebonne-lachenaie-quebec-province-1600-7862877.jpg'];['Agrégat', 'Aluminium'];J6W 5R8;1991;325000
